,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2455,2011.0,300000,135000.0,Diesel,Individual,Manual,2.0
2456,2002.0,120000,60000.0,Petrol,Individual,Manual,3.0
2457,2010.0,450000,120000.0,Diesel,Individual,Manual,3.0
2458,2010.0,160000,102000.0,Diesel,Individual,Manual,2.0
2459,2013.0,100000,80000.0,Petrol,Individual,Manual,1.0
2460,2015.0,265000,32933.0,Petrol,Dealer,Manual,1.0
2461,2008.0,175000,54551.0,Petrol,Dealer,Manual,1.0
2462,2014.0,250999,57112.0,Petrol,Dealer,Manual,1.0
2463,2015.0,471000,41025.0,Petrol,Dealer,Automatic,1.0
2464,2019.0,650000,60000.0,Diesel,Individual,Manual,1.0
2465,2012.0,225000,53122.0,Petrol,Dealer,Manual,2.0
2466,2013.0,245000,64111.0,CNG,Dealer,Manual,1.0
2467,2011.0,221000,78892.0,Petrol,Dealer,Manual,1.0
2468,2011.0,271000,74113.0,Petrol,Dealer,Manual,1.0
2469,2012.0,290000,80000.0,Petrol,Dealer,Manual,1.0
2470,2017.0,525000,39000.0,Petrol,Dealer,Manual,1.0
2471,2012.0,377000,84775.0,Petrol,Dealer,Manual,1.0
2472,2012.0,95000,20778.0,Petrol,Dealer,Manual,1.0
2473,2015.0,763000,64441.0,Diesel,Dealer,Manual,1.0
2474,2015.0,450000,43192.0,Petrol,Dealer,Manual,1.0
2475,2014.0,140000,44416.0,Petrol,Dealer,Manual,1.0
2476,2016.0,701000,60000.0,Diesel,Dealer,Manual,1.0
2477,2011.0,277000,62601.0,Diesel,Dealer,Manual,2.0
2478,2018.0,520000,50000.0,Petrol,Individual,Automatic,1.0
2479,2017.0,550000,100000.0,Diesel,Individual,Manual,1.0
2480,2011.0,260000,60000.0,Diesel,Individual,Manual,3.0
2481,2015.0,420000,100000.0,Diesel,Individual,Manual,1.0
2482,2002.0,35000,100000.0,Petrol,Individual,Manual,3.0
2483,2018.0,1150000,20000.0,Diesel,Individual,Manual,1.0
2484,2017.0,680000,46000.0,Petrol,Individual,Manual,1.0
2485,2012.0,425000,40000.0,Diesel,Individual,Manual,1.0
2486,2014.0,450000,70000.0,Diesel,Individual,Manual,2.0
2487,2008.0,590000,89600.0,Diesel,Individual,Manual,3.0
2488,2017.0,936999,60800.0,Petrol,Individual,Manual,1.0
2489,2015.0,420000,104000.0,Diesel,Individual,Manual,2.0
2490,2014.0,450000,80000.0,Diesel,Individual,Manual,2.0
2491,2004.0,40000,69111.0,Petrol,Individual,Manual,3.0
2492,2014.0,520000,70000.0,Diesel,Individual,Manual,2.0
2493,2007.0,80000,120000.0,Petrol,Individual,Manual,1.0
2494,2014.0,55000,40000.0,Petrol,Individual,Manual,1.0
2495,2001.0,80000,100000.0,Diesel,Individual,Manual,3.0
2496,2019.0,210000,20000.0,Petrol,Individual,Manual,1.0
2497,2017.0,260000,50000.0,Diesel,Individual,Manual,1.0
2498,2016.0,250000,60000.0,Diesel,Individual,Manual,1.0
2499,2008.0,80000,90000.0,Diesel,Individual,Manual,1.0
2500,2010.0,450000,150000.0,Diesel,Individual,Manual,2.0
2501,2005.0,310000,120000.0,Diesel,Individual,Manual,2.0
2502,2014.0,500000,100000.0,Diesel,Individual,Manual,1.0
2503,2016.0,840000,70000.0,Diesel,Individual,Manual,1.0
2504,2015.0,1000000,3600.0,Diesel,Dealer,Manual,1.0
2505,2015.0,530000,14272.0,Petrol,Dealer,Manual,1.0
2506,2003.0,75000,57000.0,Petrol,Individual,Manual,1.0
2507,2013.0,280000,3240.0,Petrol,Individual,Manual,2.0
2508,2015.0,540000,60000.0,Petrol,Individual,Manual,1.0
2509,2014.0,350000,90000.0,Petrol,Individual,Manual,2.0
2510,2011.0,320000,100000.0,Diesel,Individual,Manual,1.0
2511,2016.0,475000,90000.0,Diesel,Individual,Manual,1.0
2512,2011.0,220000,140000.0,Diesel,Individual,Manual,2.0
2513,2014.0,60000,70000.0,Petrol,Individual,Manual,1.0
2514,2008.0,70000,60000.0,Petrol,Individual,Manual,1.0
2515,2015.0,281000,40000.0,Diesel,Individual,Manual,1.0
2516,2013.0,211000,80000.0,Diesel,Individual,Manual,1.0
2517,2018.0,550000,11000.0,Petrol,Individual,Manual,1.0
2518,2014.0,350000,110000.0,Diesel,Individual,Manual,1.0
2519,2017.0,420000,19890.0,Petrol,Dealer,Automatic,1.0
2520,2015.0,270000,20969.0,Petrol,Individual,Manual,1.0
2521,2016.0,399000,20194.0,Petrol,Dealer,Manual,1.0
2522,2016.0,440000,34982.0,Petrol,Dealer,Manual,1.0
2523,2012.0,250000,44588.0,Petrol,Dealer,Manual,1.0
2524,2016.0,650000,57904.0,Diesel,Dealer,Manual,1.0
2525,2015.0,270000,59258.0,Petrol,Dealer,Manual,1.0
2526,2016.0,390000,60826.0,Petrol,Dealer,Manual,1.0
2527,2014.0,225000,35000.0,Petrol,Individual,Manual,1.0
2528,2015.0,900000,110000.0,Diesel,Individual,Manual,2.0
2529,2019.0,800000,10000.0,Petrol,Individual,Manual,1.0
2530,2013.0,320000,50000.0,Diesel,Individual,Manual,1.0
2531,2018.0,740000,25000.0,Petrol,Individual,Manual,1.0
2532,2019.0,350000,1300.0,Petrol,Individual,Manual,1.0
2533,2014.0,280000,40000.0,Petrol,Individual,Manual,1.0
2534,2018.0,675000,50000.0,Diesel,Individual,Automatic,1.0
2535,2011.0,300000,20000.0,Petrol,Individual,Manual,1.0
2536,2011.0,400000,76000.0,Diesel,Individual,Manual,3.0
2537,2010.0,420000,100000.0,Diesel,Individual,Manual,3.0
2538,2008.0,300000,120000.0,Diesel,Individual,Manual,1.0
2539,2010.0,170000,70000.0,Petrol,Individual,Manual,1.0
2540,2015.0,600000,60000.0,Diesel,Individual,Manual,2.0
2541,2014.0,260000,38000.0,Petrol,Individual,Manual,2.0
2542,2015.0,82000,19000.0,Petrol,Individual,Manual,1.0
2543,2016.0,690000,75000.0,Diesel,Individual,Manual,1.0
2544,2015.0,300000,70000.0,Diesel,Individual,Manual,1.0
2545,2017.0,799000,31707.0,Diesel,Individual,Manual,1.0
2546,2014.0,190000,90000.0,Petrol,Individual,Manual,2.0
2547,2014.0,250000,30000.0,Diesel,Individual,Manual,1.0
2548,2009.0,200000,60000.0,Petrol,Individual,Manual,1.0
2549,2005.0,300000,90000.0,Diesel,Individual,Manual,2.0
2550,2015.0,250000,120000.0,Petrol,Individual,Manual,2.0
2551,2008.0,90000,70000.0,Petrol,Individual,Manual,3.0
2552,2016.0,700000,160000.0,Diesel,Individual,Manual,1.0
2553,2017.0,290000,110000.0,Petrol,Individual,Manual,2.0
2554,2014.0,1050000,97000.0,Diesel,Individual,Manual,2.0
2555,2008.0,70000,100000.0,Diesel,Individual,Manual,3.0
2556,2016.0,520000,41000.0,Diesel,Individual,Manual,1.0
2557,2012.0,150000,90000.0,Diesel,Individual,Manual,1.0
2558,2008.0,120000,90000.0,Petrol,Individual,Manual,1.0
2559,2010.0,150000,70000.0,Diesel,Individual,Manual,1.0
2560,2011.0,400000,60000.0,Petrol,Individual,Manual,1.0
2561,2015.0,310000,30000.0,Petrol,Individual,Manual,2.0
2562,2015.0,550000,30000.0,Petrol,Individual,Manual,1.0
2563,2016.0,550000,60000.0,Diesel,Individual,Manual,1.0
2564,2013.0,320000,73000.0,Diesel,Individual,Manual,1.0
2565,2017.0,700000,50000.0,Diesel,Individual,Manual,2.0
2566,2012.0,700000,110000.0,Diesel,Individual,Manual,2.0
2567,2017.0,655000,60000.0,Diesel,Dealer,Manual,1.0
2568,2011.0,200000,110000.0,LPG,Individual,Manual,1.0
2569,2012.0,375000,150000.0,Diesel,Individual,Manual,1.0
2570,2012.0,470000,109052.0,Diesel,Dealer,Manual,1.0
2571,2015.0,550000,90658.0,Diesel,Dealer,Manual,1.0
2572,2014.0,500000,110000.0,Diesel,Individual,Manual,2.0
2573,2015.0,210000,25000.0,Petrol,Individual,Manual,1.0
2574,2009.0,245000,75000.0,Diesel,Dealer,Automatic,1.0
2575,2017.0,700000,25552.0,Petrol,Dealer,Manual,2.0
2576,2017.0,350000,80000.0,Diesel,Individual,Manual,1.0
2577,2017.0,635000,25000.0,Petrol,Dealer,Automatic,1.0
2578,2012.0,325000,40700.0,Petrol,Individual,Manual,1.0
2579,2017.0,1150000,65500.0,Diesel,Dealer,Automatic,1.0
2580,2008.0,110000,42000.0,Petrol,Dealer,Manual,1.0
2581,2018.0,890000,8000.0,Petrol,Dealer,Manual,1.0
2582,2007.0,73000,80000.0,Petrol,Individual,Manual,2.0
2583,2016.0,750000,6000.0,Diesel,Dealer,Manual,1.0
2584,2018.0,690000,11174.0,Petrol,Dealer,Manual,1.0
2585,2008.0,130000,120000.0,Petrol,Individual,Manual,1.0
2586,2007.0,85000,85000.0,Petrol,Individual,Manual,2.0
2587,2013.0,325000,105000.0,Diesel,Individual,Manual,1.0
2588,2018.0,860000,30000.0,Diesel,Dealer,Manual,2.0
2589,2017.0,690000,41000.0,Diesel,Individual,Manual,1.0
2590,2013.0,650000,54000.0,Diesel,Dealer,Manual,1.0
2591,2014.0,375000,40000.0,Diesel,Individual,Manual,1.0
2592,2013.0,525000,71000.0,Diesel,Dealer,Manual,1.0
2593,2016.0,330000,72500.0,Petrol,Dealer,Manual,1.0
2594,2013.0,280000,76600.0,Petrol,Individual,Manual,1.0
2595,2014.0,470000,60000.0,Petrol,Individual,Manual,1.0
2596,2011.0,350000,110000.0,Diesel,Individual,Manual,1.0
2597,2012.0,480000,63000.0,Petrol,Dealer,Manual,1.0
2598,2016.0,620000,60000.0,Diesel,Individual,Manual,1.0
2599,2014.0,250000,58000.0,Petrol,Individual,Manual,1.0
2600,2010.0,78692,80000.0,Petrol,Individual,Manual,2.0
2601,2012.0,350000,80000.0,Diesel,Individual,Manual,1.0
2602,2013.0,250000,70000.0,Petrol,Individual,Manual,2.0
2603,2011.0,260000,97700.0,Petrol,Individual,Manual,4.0
2604,2016.0,640000,36000.0,Diesel,Individual,Manual,2.0
2605,2008.0,220000,90000.0,Diesel,Individual,Manual,2.0
2606,2015.0,465000,130000.0,Diesel,Individual,Manual,1.0
2607,2018.0,425000,15000.0,Petrol,Individual,Manual,1.0
2608,2008.0,95000,120000.0,Petrol,Individual,Manual,3.0
2609,2016.0,229999,37500.0,Petrol,Individual,Manual,2.0
2610,2007.0,479000,145000.0,Petrol,Individual,Manual,3.0
2611,2016.0,340000,30000.0,Petrol,Individual,Manual,1.0
2612,2016.0,620000,35000.0,Petrol,Individual,Manual,1.0
2613,2012.0,270000,60000.0,Diesel,Individual,Manual,1.0
2614,2018.0,400000,35000.0,Diesel,Individual,Manual,1.0
2615,2015.0,260000,40000.0,Petrol,Individual,Manual,1.0
2616,2003.0,48000,50000.0,Petrol,Individual,Manual,4.0
2617,2015.0,100000,23800.0,Petrol,Individual,Manual,2.0
2618,2015.0,490000,70000.0,Diesel,Individual,Manual,1.0
2619,2010.0,120000,90000.0,LPG,Individual,Manual,2.0
2620,2008.0,125000,102000.0,Petrol,Individual,Manual,2.0
2621,2019.0,190000,5000.0,Petrol,Individual,Manual,1.0
2622,2008.0,400000,35000.0,Petrol,Individual,Manual,2.0
2623,2011.0,500000,20000.0,Petrol,Individual,Manual,1.0
2624,2008.0,320000,90000.0,Petrol,Individual,Manual,1.0
2625,2007.0,250000,47000.0,Petrol,Dealer,Automatic,1.0
2626,2010.0,105000,90000.0,Diesel,Individual,Manual,3.0
2627,2019.0,600000,1100.0,Petrol,Individual,Automatic,1.0
2628,2020.0,210000,40000.0,Petrol,Individual,Manual,1.0
2629,2012.0,210000,15000.0,Petrol,Individual,Manual,1.0
2630,2009.0,150000,40000.0,Petrol,Individual,Manual,1.0
2631,2008.0,125000,60000.0,Petrol,Individual,Manual,1.0
2632,2016.0,380000,20000.0,Petrol,Individual,Manual,1.0
2633,2019.0,600000,5000.0,Petrol,Individual,Manual,1.0
2634,2016.0,490000,27000.0,Petrol,Individual,Manual,1.0
2635,2018.0,545000,38000.0,Diesel,Individual,Manual,2.0
2636,2015.0,250000,25000.0,Petrol,Individual,Manual,1.0
2637,2020.0,1050000,1100.0,Petrol,Individual,Manual,1.0
2638,2007.0,100000,100000.0,Petrol,Individual,Manual,1.0
2639,2014.0,250000,100000.0,Diesel,Individual,Manual,2.0
2640,2007.0,100000,110000.0,Petrol,Individual,Manual,1.0
2641,2016.0,350000,60000.0,Diesel,Individual,Manual,2.0
2642,2012.0,370000,70000.0,Diesel,Individual,Manual,2.0
2643,2004.0,121000,110000.0,Petrol,Individual,Manual,2.0
2644,2017.0,570000,44077.0,Petrol,Dealer,Automatic,1.0
2645,2017.0,785000,24000.0,Diesel,Individual,Manual,1.0
2646,2018.0,850000,30000.0,Diesel,Individual,Manual,1.0
2647,2016.0,375000,30000.0,Petrol,Individual,Manual,2.0
2648,2017.0,619000,40000.0,Petrol,Individual,Manual,1.0
2649,2011.0,335000,90000.0,Diesel,Individual,Manual,2.0
2650,2006.0,500000,50000.0,Diesel,Individual,Manual,1.0
2651,2003.0,60000,100000.0,Petrol,Individual,Manual,2.0
2652,2013.0,270000,70000.0,Diesel,Individual,Manual,2.0
2653,2010.0,225000,100000.0,Petrol,Individual,Manual,2.0
2654,2011.0,150000,160000.0,Petrol,Individual,Manual,2.0
2655,2013.0,173000,70000.0,Diesel,Individual,Manual,1.0
2656,2017.0,710000,110000.0,Diesel,Individual,Automatic,1.0
2657,2017.0,550000,20000.0,Petrol,Individual,Manual,1.0
2658,2008.0,58000,70000.0,Petrol,Individual,Manual,2.0
2659,2012.0,1200000,60000.0,Petrol,Individual,Automatic,3.0
2660,2013.0,500000,150000.0,Diesel,Individual,Manual,1.0
2661,2009.0,120000,83000.0,Petrol,Individual,Manual,2.0
2662,2018.0,300000,30000.0,Petrol,Individual,Manual,1.0
2663,2015.0,295000,21000.0,Petrol,Individual,Manual,1.0
2664,2018.0,587000,80000.0,CNG,Individual,Manual,1.0
2665,2012.0,430000,50000.0,Petrol,Individual,Manual,2.0
2666,2007.0,123000,50000.0,Petrol,Individual,Manual,2.0
2667,2012.0,450000,48500.0,Diesel,Individual,Automatic,2.0
2668,2007.0,130000,60000.0,Petrol,Individual,Manual,3.0
2669,2010.0,110000,90000.0,Diesel,Individual,Manual,2.0
2670,2015.0,320000,70000.0,Petrol,Individual,Manual,2.0
2671,2014.0,300000,50000.0,Diesel,Individual,Manual,1.0
2672,2016.0,350000,110000.0,Petrol,Individual,Manual,1.0
2673,2018.0,800000,50000.0,Petrol,Individual,Manual,1.0
2674,2017.0,540000,60000.0,Petrol,Individual,Manual,1.0
2675,2011.0,160000,60000.0,CNG,Individual,Manual,2.0
2676,2013.0,340000,100000.0,Diesel,Individual,Manual,2.0
2677,2017.0,350000,40000.0,Petrol,Individual,Manual,2.0
2678,2011.0,300000,100000.0,Diesel,Individual,Manual,1.0
2679,2013.0,330000,63000.0,Diesel,Individual,Manual,1.0
2680,2016.0,325000,80000.0,CNG,Individual,Manual,2.0
2681,2013.0,250000,55000.0,Diesel,Individual,Manual,1.0
2682,2015.0,240000,60000.0,Petrol,Individual,Manual,1.0
2683,2020.0,545000,5000.0,Petrol,Individual,Manual,1.0
2684,2015.0,300000,48000.0,Petrol,Dealer,Manual,1.0
2685,2014.0,240000,50000.0,Petrol,Individual,Manual,1.0
2686,2018.0,360000,15000.0,Petrol,Individual,Manual,1.0
2687,2012.0,250000,70000.0,Diesel,Individual,Manual,1.0
2688,2019.0,475000,105000.0,Diesel,Dealer,Automatic,1.0
2689,2016.0,600000,50000.0,Diesel,Individual,Manual,2.0
2690,2010.0,150000,80000.0,Diesel,Individual,Manual,2.0
2691,2017.0,700000,50000.0,Diesel,Individual,Manual,1.0
2692,2018.0,500000,10000.0,Petrol,Individual,Automatic,1.0
2693,2012.0,193000,45000.0,Petrol,Individual,Manual,2.0
2694,2015.0,800000,10000.0,Petrol,Individual,Manual,1.0
2695,2008.0,150000,50000.0,Petrol,Individual,Manual,1.0
2696,2002.0,80000,40000.0,Petrol,Individual,Manual,4.0
2697,2010.0,130000,100000.0,Diesel,Individual,Manual,3.0
2698,2012.0,280000,80000.0,Diesel,Individual,Manual,2.0
2699,2011.0,229999,110000.0,Diesel,Individual,Manual,2.0
2700,2008.0,80000,120000.0,Petrol,Individual,Manual,1.0
2701,2010.0,70000,10000.0,Petrol,Individual,Manual,1.0
2702,2013.0,240000,60000.0,Diesel,Individual,Manual,2.0
2703,2010.0,380000,72000.0,Diesel,Individual,Manual,2.0
2704,2006.0,80000,110000.0,Petrol,Individual,Manual,1.0
2705,2013.0,265000,50000.0,Petrol,Individual,Manual,1.0
2706,2018.0,320000,25000.0,Petrol,Individual,Manual,1.0
2707,2014.0,500000,120000.0,Diesel,Individual,Manual,3.0
2708,2014.0,600000,80000.0,Diesel,Individual,Manual,2.0
2709,2018.0,420000,80000.0,Petrol,Individual,Manual,1.0
2710,2010.0,300000,100000.0,Diesel,Individual,Manual,2.0
2711,2006.0,100000,60000.0,Petrol,Dealer,Manual,2.0
2712,2017.0,350000,25000.0,Petrol,Dealer,Manual,1.0
2713,2018.0,850000,19000.0,Petrol,Individual,Manual,1.0
2714,2008.0,140000,54000.0,Petrol,Dealer,Manual,1.0
2715,2015.0,550000,17100.0,Petrol,Dealer,Manual,2.0
2716,2017.0,525000,19000.0,Petrol,Dealer,Automatic,1.0
2717,2015.0,470000,146000.0,Diesel,Dealer,Manual,1.0
2718,2013.0,900000,98000.0,Diesel,Dealer,Automatic,1.0
2719,2017.0,800000,50000.0,Diesel,Individual,Manual,1.0
2720,2017.0,250000,15000.0,Petrol,Individual,Manual,1.0
2721,2018.0,700000,25000.0,Petrol,Individual,Automatic,1.0
2722,2019.0,800000,25000.0,Diesel,Individual,Manual,1.0
2723,2013.0,660000,60000.0,Diesel,Individual,Manual,1.0
2724,2015.0,465000,60000.0,Diesel,Individual,Manual,3.0
2725,2017.0,600000,66000.0,Diesel,Individual,Manual,3.0
2726,2010.0,150000,110000.0,Petrol,Individual,Manual,1.0
2727,2014.0,450000,78000.0,Diesel,Individual,Manual,2.0
2728,2019.0,721000,10000.0,Petrol,Individual,Manual,1.0
2729,2016.0,300000,60000.0,Petrol,Individual,Manual,1.0
2730,2017.0,545000,40000.0,Diesel,Individual,Manual,1.0
2731,2018.0,844999,20000.0,Diesel,Individual,Manual,1.0
2732,2016.0,700000,93000.0,Diesel,Individual,Manual,1.0
2733,2016.0,650000,159000.0,Diesel,Individual,Manual,1.0
2734,2014.0,525000,75000.0,Diesel,Individual,Manual,2.0
2735,2006.0,110000,101100.0,Diesel,Individual,Manual,3.0
2736,2011.0,180000,66000.0,Diesel,Individual,Manual,1.0
2737,2012.0,280000,30000.0,Petrol,Individual,Manual,2.0
2738,2019.0,400000,10000.0,Petrol,Individual,Manual,1.0
2739,2012.0,625000,126000.0,Diesel,Individual,Manual,2.0
2740,2015.0,535000,70000.0,Diesel,Individual,Manual,1.0
2741,2017.0,459999,50000.0,Diesel,Individual,Manual,1.0
2742,2010.0,300000,100000.0,Diesel,Individual,Manual,1.0
2743,2007.0,280000,60000.0,Petrol,Individual,Automatic,1.0
2744,2014.0,500000,70000.0,Petrol,Individual,Manual,1.0
2745,2019.0,1200000,1200.0,Petrol,Individual,Manual,1.0
2746,2016.0,300000,40000.0,Petrol,Individual,Manual,1.0
2747,2011.0,180000,134444.0,Petrol,Individual,Automatic,2.0
2748,2009.0,78000,120000.0,Petrol,Individual,Manual,2.0
2749,2011.0,160000,120000.0,Diesel,Individual,Manual,1.0
2750,2008.0,110000,100000.0,Petrol,Individual,Manual,2.0
2751,2011.0,450000,110000.0,Diesel,Individual,Manual,2.0
2752,2003.0,120000,165000.0,Petrol,Individual,Manual,2.0
2753,2018.0,1040000,42000.0,Diesel,Individual,Manual,1.0
2754,2014.0,390000,70000.0,Diesel,Individual,Manual,2.0
2755,2011.0,65000,60000.0,Petrol,Individual,Manual,2.0
2756,2013.0,320000,115000.0,Diesel,Individual,Manual,3.0
2757,2017.0,720000,70000.0,Diesel,Individual,Manual,1.0
2758,2007.0,220000,80000.0,Petrol,Individual,Manual,2.0
2759,2011.0,225000,65000.0,Diesel,Dealer,Manual,1.0
2760,2010.0,200000,150000.0,Diesel,Individual,Manual,2.0
2761,2015.0,434999,75000.0,Diesel,Dealer,Manual,2.0
2762,2012.0,300000,63700.0,Diesel,Individual,Manual,1.0
2763,2018.0,700000,74800.0,Diesel,Individual,Manual,1.0
2764,2009.0,500000,105000.0,Diesel,Individual,Manual,1.0
2765,2016.0,500000,40000.0,Diesel,Individual,Manual,1.0
2766,2016.0,400000,90000.0,Diesel,Individual,Manual,2.0
2767,2015.0,825000,75000.0,Diesel,Dealer,Manual,2.0
2768,2018.0,720000,60000.0,Diesel,Individual,Manual,1.0
2769,2009.0,110000,30000.0,Petrol,Individual,Manual,2.0
2770,2014.0,600000,100000.0,Diesel,Individual,Manual,2.0
2771,2009.0,275000,155000.0,Diesel,Individual,Automatic,3.0
2772,2017.0,740000,60000.0,Diesel,Individual,Manual,1.0
2773,2017.0,800000,90000.0,Diesel,Individual,Manual,1.0
2774,2019.0,1100000,100000.0,Diesel,Individual,Manual,1.0
2775,2012.0,750000,60000.0,Diesel,Individual,Automatic,2.0
2776,2009.0,210000,75000.0,Diesel,Individual,Manual,1.0
2777,2009.0,270000,120000.0,Diesel,Individual,Manual,2.0
2778,2016.0,630000,90000.0,Diesel,Individual,Manual,2.0
2779,2015.0,375000,55000.0,Petrol,Individual,Manual,1.0
2780,2010.0,300000,70000.0,Diesel,Individual,Manual,1.0
2781,2016.0,580000,95000.0,Diesel,Individual,Manual,2.0
2782,2016.0,750000,50000.0,Diesel,Individual,Manual,1.0
2783,2014.0,250000,60516.0,Petrol,Individual,Manual,1.0
2784,2007.0,900000,76731.0,Diesel,Dealer,Automatic,1.0
2785,2016.0,685000,64000.0,Diesel,Dealer,Manual,1.0
2786,2014.0,540000,65000.0,Diesel,Dealer,Manual,1.0
2787,2018.0,1165000,13000.0,Petrol,Dealer,Automatic,0.0
2788,2014.0,610000,77000.0,Diesel,Dealer,Manual,1.0
2789,2011.0,254999,24000.0,Petrol,Dealer,Manual,1.0
2790,2014.0,280000,63840.0,Petrol,Dealer,Manual,1.0
2791,2017.0,370000,25000.0,Petrol,Individual,Manual,1.0
2792,2011.0,459999,76400.0,Diesel,Individual,Manual,2.0
2793,2011.0,190000,80000.0,Diesel,Individual,Manual,3.0
2794,2010.0,165000,60000.0,Petrol,Individual,Manual,4.0
2795,2017.0,710000,40000.0,Diesel,Individual,Manual,1.0
2796,2018.0,1200000,15000.0,Petrol,Individual,Manual,1.0
2797,2011.0,229999,70000.0,Petrol,Individual,Manual,1.0
2798,2018.0,310000,15000.0,Petrol,Individual,Manual,1.0
2799,2015.0,320000,40000.0,Petrol,Individual,Manual,1.0
2800,2006.0,100000,54000.0,Petrol,Individual,Manual,1.0
2801,2009.0,160000,90000.0,Diesel,Individual,Manual,1.0
2802,2007.0,60000,52000.0,Petrol,Individual,Manual,1.0
2803,2016.0,350000,35000.0,Diesel,Individual,Manual,2.0
2804,2017.0,300000,31489.0,Petrol,Individual,Manual,1.0
2805,2018.0,830000,40000.0,Diesel,Individual,Manual,1.0
2806,2010.0,229999,70000.0,Petrol,Individual,Manual,1.0
2807,2013.0,400000,100000.0,Diesel,Individual,Manual,1.0
2808,2005.0,300000,70000.0,Petrol,Individual,Manual,2.0
2809,2013.0,300000,50000.0,Diesel,Individual,Manual,1.0
2810,2008.0,80000,50000.0,Petrol,Individual,Manual,2.0
2811,2018.0,700000,26000.0,Petrol,Individual,Automatic,1.0
2812,2016.0,975000,65000.0,Diesel,Individual,Manual,1.0
2813,2009.0,500000,130000.0,Diesel,Individual,Manual,1.0
2814,2013.0,550000,75000.0,Diesel,Individual,Manual,2.0
2815,2014.0,550000,110000.0,Diesel,Individual,Manual,2.0
2816,2009.0,120000,80000.0,Petrol,Individual,Manual,2.0
2817,2013.0,900000,60000.0,Petrol,Individual,Manual,2.0
2818,2017.0,280000,36000.0,Petrol,Individual,Manual,1.0
2819,2010.0,85000,87000.0,Diesel,Individual,Manual,1.0
2820,2011.0,90000,80000.0,Diesel,Individual,Manual,1.0
2821,2015.0,500000,50000.0,Diesel,Individual,Manual,1.0
2822,2015.0,250000,50000.0,Petrol,Individual,Manual,1.0
2823,2014.0,185000,40000.0,Diesel,Individual,Manual,3.0
2824,2008.0,100000,60000.0,Petrol,Individual,Manual,2.0
2825,2015.0,610000,55000.0,Diesel,Individual,Manual,1.0
2826,2012.0,290000,80000.0,Diesel,Individual,Manual,1.0
2827,2015.0,225000,80000.0,Petrol,Individual,Manual,1.0
2828,2017.0,320000,50000.0,Petrol,Individual,Manual,2.0
2829,2012.0,135000,158000.0,Diesel,Individual,Manual,3.0
2830,2018.0,360000,4000.0,Petrol,Individual,Manual,1.0
2831,2016.0,600000,19495.0,Petrol,Dealer,Manual,1.0
2832,2013.0,570000,62668.0,Diesel,Dealer,Manual,1.0
2833,2013.0,850000,85710.0,Diesel,Dealer,Manual,1.0
2834,2011.0,250000,55130.0,Diesel,Dealer,Manual,2.0
2835,2014.0,580000,63356.0,Diesel,Dealer,Manual,2.0
2836,2010.0,180000,15000.0,Petrol,Individual,Manual,1.0
2837,2017.0,300000,50000.0,Petrol,Individual,Manual,1.0
2838,2012.0,269000,70000.0,Petrol,Individual,Manual,2.0
2839,2014.0,231999,20000.0,Petrol,Individual,Manual,1.0
2840,2011.0,150000,60000.0,Petrol,Individual,Manual,3.0
2841,2017.0,495000,5000.0,Petrol,Individual,Manual,1.0
2842,2014.0,700000,15000.0,Petrol,Individual,Manual,1.0
2843,2018.0,400000,4400.0,Petrol,Individual,Manual,2.0
2844,2019.0,599000,15000.0,Diesel,Individual,Manual,3.0
2845,2013.0,421000,45000.0,Diesel,Individual,Manual,1.0
2846,2018.0,841000,1000.0,Diesel,Individual,Manual,1.0
2847,2014.0,295000,38500.0,Petrol,Individual,Manual,1.0
2848,2011.0,220000,25000.0,Petrol,Individual,Manual,1.0
2849,2013.0,250000,35000.0,Diesel,Individual,Manual,1.0
2850,2009.0,1100000,110000.0,Diesel,Individual,Manual,2.0
2851,2012.0,300000,40000.0,Petrol,Individual,Manual,1.0
2852,2007.0,80000,110000.0,Petrol,Individual,Manual,2.0
2853,2013.0,215000,20000.0,Diesel,Individual,Manual,3.0
2854,2012.0,245000,14987.0,Petrol,Dealer,Manual,1.0
2855,2016.0,650000,25061.0,Diesel,Dealer,Manual,1.0
2856,2017.0,760000,42494.0,Diesel,Dealer,Manual,1.0
2857,2014.0,395000,44875.0,Diesel,Dealer,Manual,1.0
2858,2014.0,280000,89741.0,Diesel,Dealer,Manual,2.0
2859,2016.0,495000,65000.0,Diesel,Dealer,Manual,1.0
2860,2016.0,525000,35000.0,Diesel,Dealer,Manual,1.0
2861,2010.0,210000,34500.0,Diesel,Individual,Manual,1.0
2862,2018.0,650000,30000.0,Petrol,Individual,Manual,1.0
2863,2019.0,525000,16000.0,Diesel,Individual,Manual,1.0
2864,2010.0,195000,80000.0,CNG,Individual,Manual,2.0
2865,2016.0,650000,60000.0,Diesel,Individual,Manual,1.0
2866,2015.0,540000,110000.0,Diesel,Individual,Manual,1.0
2867,2014.0,180000,61000.0,Petrol,Individual,Manual,1.0
2868,2017.0,750000,60000.0,Diesel,Individual,Manual,1.0
2869,2018.0,980000,50000.0,Diesel,Individual,Manual,1.0
2870,2014.0,250000,90000.0,Diesel,Individual,Manual,1.0
2871,2018.0,550000,35000.0,Petrol,Individual,Automatic,1.0
2872,2015.0,509999,43000.0,Petrol,Individual,Manual,2.0
2873,2017.0,320000,50000.0,Petrol,Individual,Manual,1.0
2874,2016.0,275000,25000.0,Petrol,Individual,Manual,1.0
